Periood,temp,humidity,precip,windspeed,cloudcover
2023-04-15 23:00:00,3.1,51.84,0.0,12.9,56.2
2023-04-16 00:00:00,2.1,55.59,0.0,11.2,19.8
2023-04-16 01:00:00,1.1,59.66,0.0,12.9,2.5
2023-04-16 02:00:00,0.1,63.81,0.0,11.1,0.0
2023-04-16 03:00:00,0.1,63.81,0.0,11.1,0.0
2023-04-16 04:00:00,0.1,63.91,0.0,9.4,0.0
2023-04-16 05:00:00,0.0,63.87,0.0,7.6,0.0
2023-04-16 06:00:00,-0.9,68.69,0.0,7.6,20.7
2023-04-16 07:00:00,-1.9,73.8,0.0,9.4,23.0
2023-04-16 08:00:00,2.0,51.65,0.0,11.1,52.1
2023-04-16 09:00:00,3.0,51.94,0.0,11.1,67.8
2023-04-16 10:00:00,6.0,42.27,0.0,11.1,67.8
2023-04-16 11:00:00,8.9,32.05,0.0,14.6,67.8
2023-04-16 12:00:00,10.0,34.69,0.0,12.9,56.5
2023-04-16 13:00:00,10.0,34.67,0.0,14.7,62.8
2023-04-16 14:00:00,10.0,37.27,0.0,18.3,63.3
2023-04-16 15:00:00,9.0,36.94,0.0,20.4,53.6
2023-04-16 16:00:00,8.0,42.45,0.0,18.2,41.1
2023-04-16 17:00:00,8.0,49.09,0.0,14.7,58.5
2023-04-16 18:00:00,10.0,40.13,0.0,16.4,69.9
2023-04-16 19:00:00,9.0,46.09,0.0,11.1,92.3
2023-04-16 20:00:00,8.0,52.93,0.0,9.4,100.0
2023-04-16 21:00:00,6.0,65.18,0.0,7.6,100.0
2023-04-16 22:00:00,5.0,70.0,0.0,7.5,100.0
2023-04-16 23:00:00,4.1,75.02,0.0,7.6,95.2
2023-04-17 00:00:00,4.0,75.09,0.0,5.4,95.2
2023-04-17 01:00:00,5.0,69.92,0.0,5.5,92.5
2023-04-17 02:00:00,5.0,69.91,0.0,5.5,90.0
2023-04-17 03:00:00,5.0,65.04,0.0,7.5,95.2
2023-04-17 04:00:00,5.0,60.94,0.0,5.5,95.2
2023-04-17 05:00:00,5.0,60.91,0.0,7.6,97.5
2023-04-17 06:00:00,4.0,65.26,0.0,9.3,95.2
2023-04-17 07:00:00,4.0,56.49,0.0,5.5,97.5
2023-04-17 08:00:00,5.0,56.6,0.0,7.6,90.0
2023-04-17 09:00:00,6.0,49.1,0.0,7.6,97.5
2023-04-17 10:00:00,8.0,42.91,0.0,11.1,97.5
2023-04-17 11:00:00,9.9,34.87,0.0,12.8,92.3
2023-04-17 12:00:00,11.0,30.21,0.0,14.6,52.1
2023-04-17 13:00:00,11.0,25.99,0.0,16.4,52.1
2023-04-17 14:00:00,11.0,25.98,0.0,20.2,20.7
2023-04-17 15:00:00,11.0,24.05,0.0,18.1,26.0
2023-04-17 16:00:00,11.0,23.96,0.0,14.6,0.0
2023-04-17 17:00:00,12.0,20.7,0.0,11.2,0.0
2023-04-17 18:00:00,12.0,22.49,0.0,11.2,0.0
2023-04-17 19:00:00,12.0,24.26,0.0,7.7,0.0
2023-04-17 20:00:00,8.0,39.38,0.0,11.1,0.0
2023-04-17 21:00:00,6.0,52.16,0.0,9.4,0.0
2023-04-17 22:00:00,6.0,48.56,0.0,2.0,0.0
2023-04-17 23:00:00,4.0,64.59,0.0,0.2,0.0
2023-04-18 00:00:00,3.0,64.69,0.0,1.8,0.0
2023-04-18 01:00:00,2.0,69.43,0.0,0.1,0.0
2023-04-18 02:00:00,2.0,74.81,0.0,3.6,0.0
2023-04-18 03:00:00,1.0,74.79,0.0,3.6,0.0
2023-04-18 04:00:00,2.0,74.96,0.0,0.1,7.4
2023-04-18 05:00:00,1.0,80.38,0.0,3.7,25.0
2023-04-18 06:00:00,3.0,69.88,0.0,5.4,47.0
2023-04-18 07:00:00,2.9,69.97,0.0,5.4,26.0
2023-04-18 08:00:00,4.0,60.67,0.0,9.3,26.0
2023-04-18 09:00:00,5.0,52.49,0.0,11.1,11.5
2023-04-18 10:00:00,6.0,45.41,0.0,11.2,2.3
2023-04-18 11:00:00,7.0,39.23,0.0,14.7,36.0
2023-04-18 12:00:00,8.0,34.0,0.0,16.5,77.5
2023-04-18 13:00:00,8.0,36.66,0.0,16.5,92.3
2023-04-18 14:00:00,9.0,31.88,0.0,20.3,82.4
2023-04-18 15:00:00,10.0,27.67,0.0,20.3,89.8
2023-04-18 16:00:00,10.0,27.59,0.0,20.3,62.0
2023-04-18 17:00:00,10.0,27.58,0.0,23.9,84.8
2023-04-18 18:00:00,11.0,27.85,0.0,20.5,49.3
2023-04-18 19:00:00,10.0,25.57,0.0,20.4,5.2
2023-04-18 20:00:00,9.0,34.28,0.0,16.5,27.8
2023-04-18 21:00:00,7.0,42.27,0.0,14.7,44.6
2023-04-18 22:00:00,6.0,45.3,0.0,12.9,5.2
2023-04-18 23:00:00,6.0,39.06,0.0,11.2,0.0
2023-04-19 00:00:00,6.0,42.17,0.0,12.9,0.0
2023-04-19 01:00:00,4.8,52.82,0.0,12.6,0.0
2023-04-19 02:00:00,4.7,53.07,0.0,16.0,0.0
2023-04-19 03:00:00,5.0,60.69,0.0,18.3,0.0
2023-04-19 04:00:00,4.0,65.02,0.0,18.3,0.0
2023-04-19 05:00:00,4.0,69.94,0.0,16.5,0.0
2023-04-19 06:00:00,4.0,69.95,0.0,22.2,0.0
2023-04-19 07:00:00,3.0,74.93,0.0,22.2,0.0
2023-04-19 08:00:00,4.0,65.05,0.0,18.3,0.0
2023-04-19 09:00:00,5.0,65.08,0.0,22.2,0.0
2023-04-19 10:00:00,5.1,64.77,0.0,22.3,0.0
2023-04-19 11:00:00,6.1,60.36,0.0,20.6,0.0
2023-04-19 12:00:00,7.1,56.39,0.0,22.3,0.0
2023-04-19 13:00:00,7.1,52.42,0.0,27.6,0.0
2023-04-19 14:00:00,9.0,39.75,0.0,29.3,0.0
2023-04-19 15:00:00,9.0,42.72,0.0,23.9,0.0
2023-04-19 16:00:00,10.0,37.2,0.0,29.2,0.0
2023-04-19 17:00:00,10.0,40.0,0.0,25.7,0.0
2023-04-19 18:00:00,10.0,37.3,0.0,22.1,0.0
2023-04-19 19:00:00,10.0,34.69,0.0,20.4,0.0
2023-04-19 20:00:00,9.0,39.93,0.0,18.2,0.0
2023-04-19 21:00:00,8.0,42.81,0.0,9.3,0.0
2023-04-19 22:00:00,7.0,49.13,0.0,9.4,0.0
2023-04-19 23:00:00,6.0,56.62,0.0,7.5,0.0
2023-04-20 00:00:00,6.0,56.74,0.0,11.1,0.0
2023-04-20 01:00:00,4.0,64.95,0.0,9.4,0.0
2023-04-20 02:00:00,5.0,60.68,0.0,11.1,0.0
2023-04-20 03:00:00,3.0,69.48,0.0,5.5,0.0
2023-04-20 04:00:00,2.0,69.65,0.0,3.7,0.0
2023-04-20 05:00:00,1.0,80.17,0.0,0.1,0.0
2023-04-20 06:00:00,0.0,86.27,0.0,0.1,0.0
2023-04-20 07:00:00,1.0,80.36,0.0,1.9,0.0
2023-04-20 08:00:00,5.0,70.12,0.0,1.8,0.0
2023-04-20 09:00:00,7.0,60.93,0.0,5.4,2.3
2023-04-20 10:00:00,8.0,52.9,0.0,9.3,21.2
2023-04-20 11:00:00,9.1,45.78,0.0,9.3,9.2
2023-04-20 12:00:00,11.0,40.2,0.0,12.8,6.9
2023-04-20 13:00:00,11.0,37.37,0.0,14.6,0.0
2023-04-20 14:00:00,12.0,32.54,0.0,11.2,0.0
2023-04-20 15:00:00,13.0,32.88,0.0,11.2,20.9
2023-04-20 16:00:00,13.0,32.94,0.0,13.0,13.8
2023-04-20 17:00:00,13.0,32.99,0.0,18.2,0.0
2023-04-20 18:00:00,12.0,40.64,0.0,22.2,0.0
2023-04-20 19:00:00,12.0,40.74,0.0,25.7,7.5
2023-04-20 20:00:00,10.0,46.55,0.0,18.2,6.9
2023-04-20 21:00:00,8.0,53.12,0.0,18.2,0.0
2023-04-20 22:00:00,7.0,61.0,0.0,14.6,0.0
2023-04-20 23:00:00,6.0,65.34,0.0,14.6,0.0
2023-04-21 00:00:00,6.0,65.37,0.0,12.8,20.7
2023-04-21 01:00:00,6.0,65.49,0.0,12.8,20.7
2023-04-21 02:00:00,6.0,65.54,0.0,12.8,20.7
2023-04-21 03:00:00,6.0,70.49,0.0,9.3,23.0
2023-04-21 04:00:00,5.9,70.67,0.0,9.3,0.0
2023-04-21 05:00:00,5.0,75.68,0.0,7.5,0.0
2023-04-21 06:00:00,5.0,75.69,0.0,5.4,0.0
2023-04-21 07:00:00,4.0,86.93,0.0,5.5,0.0
2023-04-21 08:00:00,5.0,86.91,0.0,5.4,0.0
2023-04-21 09:00:00,8.0,75.96,0.0,11.1,0.0
2023-04-21 10:00:00,9.0,70.88,0.0,7.5,0.0
2023-04-21 11:00:00,12.0,58.22,0.0,5.6,0.0
2023-04-21 12:00:00,13.0,58.36,0.0,13.0,0.0
2023-04-21 13:00:00,14.0,54.65,0.0,11.2,0.0
2023-04-21 14:00:00,13.0,54.4,0.0,14.7,16.7
2023-04-21 15:00:00,15.0,47.81,0.0,14.8,19.1
2023-04-21 16:00:00,14.9,44.7,0.0,14.7,19.1
2023-04-21 17:00:00,14.9,44.72,0.0,18.3,41.6
2023-04-21 18:00:00,14.9,41.75,0.0,20.4,13.8
2023-04-21 19:00:00,13.9,44.5,0.0,18.2,14.5
2023-04-21 20:00:00,12.0,44.02,0.0,20.3,0.0
2023-04-21 21:00:00,10.0,57.74,0.0,14.6,0.0
2023-04-21 22:00:00,9.0,61.83,0.0,12.8,0.0
2023-04-21 23:00:00,7.0,70.74,0.0,12.8,0.0
2023-04-22 00:00:00,6.0,81.16,0.0,9.3,0.0
2023-04-22 01:00:00,5.0,81.13,0.0,9.3,0.0
2023-04-22 02:00:00,5.0,87.0,0.0,5.4,0.0
2023-04-22 03:00:00,4.0,86.99,0.0,7.5,0.0
2023-04-22 04:00:00,3.0,93.17,0.0,7.5,0.0
2023-04-22 05:00:00,2.0,93.17,0.0,7.5,0.0
2023-04-22 06:00:00,2.0,99.91,0.0,9.3,0.0
2023-04-22 07:00:00,4.0,86.94,0.0,11.1,0.0
2023-04-22 08:00:00,5.0,87.04,0.0,11.1,0.0
2023-04-22 09:00:00,7.0,81.32,0.0,7.6,0.0
2023-04-22 10:00:00,10.0,66.51,0.0,14.7,6.9
2023-04-22 11:00:00,11.0,62.12,0.0,9.4,13.8
2023-04-22 12:00:00,12.0,58.17,0.0,11.2,0.0
2023-04-22 13:00:00,13.0,54.46,0.0,9.4,0.0
2023-04-22 14:00:00,13.0,54.45,0.0,11.2,23.7
2023-04-22 15:00:00,14.9,44.74,0.0,12.9,19.1
2023-04-22 16:00:00,14.0,51.02,0.0,14.7,27.8
2023-04-22 17:00:00,15.0,44.69,0.0,14.8,23.2
2023-04-22 18:00:00,15.0,41.71,0.0,11.3,12.1
2023-04-22 19:00:00,13.0,44.19,0.0,13.0,0.0
2023-04-22 20:00:00,11.0,50.31,0.0,18.2,0.0
2023-04-22 21:00:00,9.0,61.53,0.0,18.1,0.0
2023-04-22 22:00:00,7.0,70.43,0.0,12.8,0.0
2023-04-22 23:00:00,7.0,65.8,0.0,11.0,0.0
2023-04-23 00:00:00,6.0,70.48,0.0,9.3,0.0
2023-04-23 01:00:00,6.0,75.66,0.0,5.4,0.0
2023-04-23 02:00:00,6.0,70.65,0.0,5.4,0.0
2023-04-23 03:00:00,5.0,81.06,0.0,9.2,0.0
2023-04-23 04:00:00,3.0,80.7,0.0,7.5,0.0
2023-04-23 05:00:00,2.1,80.42,0.0,3.7,0.0
2023-04-23 06:00:00,2.0,86.57,0.0,3.7,0.0
2023-04-23 07:00:00,3.0,80.64,0.0,3.7,0.0
2023-04-23 08:00:00,6.0,70.5,0.0,5.5,0.0
2023-04-23 09:00:00,9.0,57.45,0.0,14.6,0.0
2023-04-23 10:00:00,12.0,47.09,0.0,14.7,0.0
2023-04-23 11:00:00,14.0,44.27,0.0,14.6,0.0
2023-04-23 12:00:00,15.0,44.37,0.0,14.6,0.0
2023-04-23 13:00:00,16.0,36.3,0.0,14.7,0.0
2023-04-23 14:00:00,17.0,34.3,0.0,16.4,5.2
2023-04-23 15:00:00,17.9,34.55,0.0,18.2,28.5
2023-04-23 16:00:00,17.9,36.92,0.0,22.1,6.9
2023-04-23 17:00:00,18.9,32.42,0.0,22.2,0.0
2023-04-23 18:00:00,18.9,32.47,0.0,20.3,0.0
2023-04-23 19:00:00,16.0,41.88,0.0,7.7,0.0
2023-04-23 20:00:00,17.0,36.67,0.0,3.7,0.0
2023-04-23 21:00:00,16.0,42.01,0.0,9.3,0.0
2023-04-23 22:00:00,14.0,47.76,0.0,5.5,0.0
2023-04-23 23:00:00,12.0,58.1,0.0,7.6,22.2
2023-04-24 00:00:00,12.0,57.98,0.0,7.7,31.3
2023-04-24 01:00:00,11.1,57.75,0.0,11.2,12.1
2023-04-24 02:00:00,11.0,57.75,0.0,9.4,2.3
2023-04-24 03:00:00,11.0,57.78,0.0,13.0,0.0
2023-04-24 04:00:00,11.0,61.93,0.0,12.9,0.0
2023-04-24 05:00:00,12.0,58.07,0.0,16.5,0.0
2023-04-24 06:00:00,12.0,58.2,0.0,12.9,25.0
2023-04-24 07:00:00,12.0,58.34,0.0,16.5,27.5
2023-04-24 08:00:00,11.9,62.64,0.0,18.3,50.3
2023-04-24 09:00:00,10.0,81.61,0.0,16.6,89.5
2023-04-24 10:00:00,11.0,76.59,0.0,18.3,50.6
2023-04-24 11:00:00,11.9,76.73,0.0,16.6,89.5
2023-04-24 12:00:00,12.9,71.95,0.0,18.3,89.1
2023-04-24 13:00:00,11.9,67.07,0.0,18.3,49.8
2023-04-24 14:00:00,10.0,71.23,0.0,16.5,67.8
2023-04-24 15:00:00,9.0,71.03,0.0,16.5,46.9
2023-04-24 16:00:00,8.1,75.86,0.0,16.5,69.9
2023-04-24 17:00:00,8.1,75.9,0.0,14.7,67.8
2023-04-24 18:00:00,9.1,70.77,0.0,14.6,54.3
2023-04-24 19:00:00,7.1,75.47,0.0,11.0,82.6
2023-04-24 20:00:00,6.1,80.81,0.0,7.5,82.6
2023-04-24 21:00:00,7.1,75.7,0.0,1.9,90.0
2023-04-24 22:00:00,7.0,76.04,0.001,5.4,29.9
2023-04-24 23:00:00,7.0,81.48,0.396,3.7,29.9
2023-04-25 00:00:00,7.0,93.34,0.0,5.4,29.8
2023-04-25 01:00:00,7.0,93.33,2.521,11.1,50.6
2023-04-25 02:00:00,8.0,87.42,0.011,14.6,49.7
2023-04-25 03:00:00,8.0,87.44,0.0,12.8,29.7
2023-04-25 04:00:00,7.0,87.34,0.195,12.9,43.0
2023-04-25 05:00:00,7.0,87.37,0.016,12.9,27.5
2023-04-25 06:00:00,6.1,93.38,0.0,11.0,72.0
2023-04-25 07:00:00,7.1,93.26,0.0,7.6,71.7
2023-04-25 08:00:00,9.1,93.12,0.0,7.6,1.0
2023-04-25 09:00:00,11.1,81.51,0.0,13.0,29.8
2023-04-25 10:00:00,14.0,62.79,0.0,14.7,40.7
2023-04-25 11:00:00,15.1,54.81,0.0,13.0,16.7
2023-04-25 12:00:00,19.0,37.3,0.0,22.1,36.1
2023-04-25 13:00:00,19.0,37.11,0.0,23.9,12.6
2023-04-25 14:00:00,20.0,32.53,0.0,22.1,67.8
2023-04-25 15:00:00,20.0,30.34,0.0,22.1,29.5
2023-04-25 16:00:00,19.9,30.59,0.0,16.4,29.3
2023-04-25 17:00:00,18.9,30.33,0.0,23.8,29.7
2023-04-25 18:00:00,18.9,30.37,0.0,9.4,29.2
2023-04-25 19:00:00,17.9,34.6,0.0,7.7,51.0
2023-04-25 20:00:00,13.0,54.35,0.0,7.6,29.6
2023-04-25 21:00:00,12.0,58.15,0.0,5.5,29.7
2023-04-25 22:00:00,12.0,58.25,0.0,12.8,29.8
2023-04-25 23:00:00,11.0,62.04,0.0,11.1,29.0
2023-04-26 00:00:00,10.0,61.91,0.0,11.0,2.3
2023-04-26 01:00:00,11.0,58.16,0.0,7.5,35.9
2023-04-26 02:00:00,9.9,62.41,0.0,9.5,27.0
2023-04-26 03:00:00,10.0,57.88,0.0,7.6,24.7
2023-04-26 04:00:00,8.0,70.94,0.0,7.6,24.7
2023-04-26 05:00:00,6.0,87.06,0.0,3.8,46.6
2023-04-26 06:00:00,5.0,99.82,0.0,14.5,98.3
2023-04-26 07:00:00,6.0,99.75,0.0,9.3,100.0
2023-04-26 08:00:00,7.0,93.14,0.001,9.2,89.5
2023-04-26 09:00:00,8.0,87.05,0.0,9.3,89.0
2023-04-26 10:00:00,9.0,81.4,0.0,3.7,99.7
2023-04-26 11:00:00,10.0,76.18,0.0,11.0,89.0
2023-04-26 12:00:00,11.0,71.39,0.0,7.6,89.3
2023-04-26 13:00:00,10.0,66.44,0.0,9.3,89.6
2023-04-26 14:00:00,10.0,66.39,0.0,11.1,50.6
2023-04-26 15:00:00,9.0,70.98,0.0,14.6,29.8
2023-04-26 16:00:00,8.1,75.79,0.0,14.6,89.4
2023-04-26 17:00:00,8.1,75.87,0.0,14.6,89.7
2023-04-26 18:00:00,8.0,75.88,0.0,16.4,89.6
2023-04-26 19:00:00,8.0,76.04,0.002,12.8,89.7
2023-04-26 20:00:00,8.0,76.26,0.021,9.5,100.0
2023-04-26 21:00:00,8.0,81.74,0.498,7.6,100.0
2023-04-26 22:00:00,7.0,87.38,0.079,18.0,99.9
2023-04-26 23:00:00,6.0,93.41,2.429,14.6,100.0
2023-04-27 00:00:00,6.0,93.41,0.005,11.1,100.0
2023-04-27 01:00:00,6.0,93.38,0.072,7.7,100.0
2023-04-27 02:00:00,6.0,93.36,1.932,7.7,89.6
2023-04-27 03:00:00,5.0,87.12,0.001,20.3,99.9
2023-04-27 04:00:00,4.0,87.0,0.0,12.9,99.9
2023-04-27 05:00:00,5.0,87.09,0.0,9.3,89.6
2023-04-27 06:00:00,5.0,87.12,0.004,9.3,50.6
2023-04-27 07:00:00,5.0,87.1,0.0,9.3,90.0
2023-04-27 08:00:00,5.0,87.1,0.0,11.1,90.0
2023-04-27 09:00:00,6.0,81.31,0.0,13.0,29.7
2023-04-27 10:00:00,6.0,86.92,0.0,13.0,89.4
2023-04-27 11:00:00,7.0,75.78,0.0,14.7,50.3
2023-04-27 12:00:00,8.0,61.5,0.0,14.7,50.2
2023-04-27 13:00:00,8.0,65.85,0.0,14.7,50.4
2023-04-27 14:00:00,9.0,43.17,0.0,22.0,29.7
2023-04-27 15:00:00,9.0,43.07,0.0,21.9,29.5
2023-04-27 16:00:00,9.0,39.95,0.0,20.2,63.9
2023-04-27 17:00:00,8.0,39.71,0.0,18.1,38.5
2023-04-27 18:00:00,8.0,42.72,0.0,16.3,39.0
2023-04-27 19:00:00,8.0,49.49,0.0,16.4,36.1
2023-04-27 20:00:00,7.0,53.06,0.0,14.5,19.9
2023-04-27 21:00:00,6.0,65.61,0.0,11.0,28.7
2023-04-27 22:00:00,6.0,70.49,0.0,7.5,29.2
2023-04-27 23:00:00,5.0,81.02,0.0,14.5,24.6
2023-04-28 00:00:00,3.0,86.67,0.0,7.5,28.8
2023-04-28 01:00:00,3.0,80.94,0.0,3.7,28.5
2023-04-28 02:00:00,3.9,81.08,0.29,9.3,49.5
2023-04-28 03:00:00,2.0,86.79,0.0,3.7,28.8
2023-04-28 04:00:00,1.0,93.05,0.0,9.3,22.2
2023-04-28 05:00:00,1.0,86.69,0.0,9.3,0.0
2023-04-28 06:00:00,0.0,93.0,0.0,7.6,2.3
2023-04-28 07:00:00,1.0,86.68,0.0,3.7,5.2
2023-04-28 08:00:00,3.0,80.77,0.0,9.3,14.8
2023-04-28 09:00:00,5.0,75.42,0.0,14.6,28.6
2023-04-28 10:00:00,6.0,70.31,0.0,14.7,50.4
2023-04-28 11:00:00,7.0,61.08,0.0,14.7,50.6
2023-04-28 12:00:00,7.0,53.0,0.0,12.9,50.0
2023-04-28 13:00:00,8.0,49.77,0.002,12.9,89.4
2023-04-28 14:00:00,8.0,49.93,0.016,9.4,89.6
2023-04-28 15:00:00,5.0,86.85,0.676,25.4,89.5
2023-04-28 16:00:00,6.0,75.68,0.003,14.6,50.5
2023-04-28 17:00:00,7.0,75.51,0.041,5.5,89.2
2023-04-28 18:00:00,4.1,86.52,1.932,14.7,89.4
2023-04-28 19:00:00,5.0,80.86,0.0,5.7,50.0
2023-04-28 20:00:00,5.0,80.83,0.0,3.9,89.5
2023-04-28 21:00:00,4.0,80.9,0.001,18.3,89.3
2023-04-28 22:00:00,4.0,80.93,0.0,13.0,89.5
2023-04-28 23:00:00,4.0,86.78,0.0,11.2,89.7
2023-04-29 00:00:00,4.0,86.82,0.0,9.5,89.6
2023-04-29 01:00:00,3.0,92.95,0.966,16.5,89.6
2023-04-29 02:00:00,3.0,92.9,0.0,13.1,89.7
2023-04-29 03:00:00,3.0,93.1,0.0,18.3,89.2
2023-04-29 04:00:00,3.0,86.82,0.0,18.2,88.5
2023-04-29 05:00:00,3.0,86.82,0.0,23.8,89.0
2023-04-29 06:00:00,3.0,86.74,0.0,22.1,99.3
2023-04-29 07:00:00,2.0,86.71,0.0,25.6,99.3
2023-04-29 08:00:00,3.0,80.82,0.0,20.3,99.3
2023-04-29 09:00:00,3.0,86.63,0.0,22.0,89.5
2023-04-29 10:00:00,5.0,75.49,0.0,20.2,89.3
2023-04-29 11:00:00,6.0,70.34,0.0,20.2,28.7
2023-04-29 12:00:00,8.0,57.03,0.0,18.1,29.4
2023-04-29 13:00:00,9.0,43.07,0.0,12.8,29.5
2023-04-29 14:00:00,10.0,40.3,0.0,14.7,87.5
2023-04-29 15:00:00,9.0,39.89,0.0,11.2,90.0
2023-04-29 16:00:00,10.0,34.59,0.0,9.5,29.8
2023-04-29 17:00:00,9.1,34.27,0.0,9.4,29.3
2023-04-29 18:00:00,10.0,42.95,0.0,16.5,29.5
2023-04-29 19:00:00,10.0,37.15,0.0,13.0,29.6
2023-04-29 20:00:00,10.0,37.14,0.0,14.7,90.0
2023-04-29 21:00:00,9.0,36.93,0.0,14.7,92.5
2023-04-29 22:00:00,8.0,39.53,0.0,11.1,97.5
2023-04-29 23:00:00,8.0,46.32,0.005,12.9,1.9
2023-04-30 00:00:00,6.0,70.73,1.004,22.0,100.0
2023-04-30 01:00:00,5.0,87.05,2.976,22.0,100.0
2023-04-30 02:00:00,5.0,87.09,3.919,18.1,100.0
2023-04-30 03:00:00,5.1,93.32,0.026,5.5,99.9
2023-04-30 04:00:00,5.1,93.33,0.075,9.4,99.9
2023-04-30 05:00:00,5.1,93.34,2.922,11.2,99.7
2023-04-30 06:00:00,5.0,93.2,0.0,13.0,50.6
2023-04-30 07:00:00,6.0,93.27,0.002,14.8,50.1
2023-04-30 08:00:00,6.0,87.01,0.0,20.5,89.5
2023-04-30 09:00:00,6.0,81.13,0.0,22.3,89.3
2023-04-30 10:00:00,6.0,70.57,0.0,24.1,89.6
2023-04-30 11:00:00,6.0,70.54,0.29,24.2,99.8
2023-04-30 12:00:00,5.0,80.94,0.001,27.7,89.7
2023-04-30 13:00:00,6.0,75.65,0.005,29.4,89.6
2023-04-30 14:00:00,6.0,70.56,0.0,33.3,89.6
2023-04-30 15:00:00,6.0,75.67,0.001,35.0,89.6
2023-04-30 16:00:00,6.0,70.59,0.003,36.7,89.6
2023-04-30 17:00:00,5.0,75.57,0.0,34.9,89.5
2023-04-30 18:00:00,5.0,81.01,0.004,29.3,89.5
2023-04-30 19:00:00,4.0,86.81,0.006,29.3,89.6
2023-04-30 20:00:00,5.0,81.12,0.002,27.5,89.6
2023-04-30 21:00:00,4.0,80.95,0.0,27.4,29.7
2023-04-30 22:00:00,4.0,80.99,0.001,24.0,54.6
2023-04-30 23:00:00,4.0,75.54,0.0,18.2,39.9
2023-05-01 00:00:00,3,80.98,0,16.5,7.5
2023-05-01 01:00:00,3,86.82,0,16.5,7.7
2023-05-01 02:00:00,3,86.84,0,12.9,2.5
2023-05-01 03:00:00,2,93.06,0,7.7,0
2023-05-01 04:00:00,2,93.1,0,7.7,0
2023-05-01 05:00:00,2,86.79,0,9.3,0
2023-05-01 06:00:00,1,93.1,0,3.7,7.4
2023-05-01 07:00:00,2,93.09,0,11.1,20.9
2023-05-01 08:00:00,4,86.81,0,13,17.6
2023-05-01 09:00:00,6,75.63,0,13,5.2
2023-05-01 10:00:00,7,70.57,0,11.3,0
2023-05-01 11:00:00,9,61.64,0,14.8,28.5
2023-05-01 12:00:00,10,43.34,0,14.8,29.3
2023-05-01 13:00:00,11,35.13,0,33,67.8
2023-05-01 14:00:00,11,32.51,0,29.2,49.8
2023-05-01 15:00:00,10,40.2,0,16.5,63.9
2023-05-01 16:00:00,11,35.09,0,22.1,85.2
2023-05-01 17:00:00,11,37.75,0,14.8,84.8
2023-05-01 18:00:00,10,40.37,0,4.1,29.8
2023-05-01 19:00:00,7,70.36,0,13.1,29.8
2023-05-01 20:00:00,7,65.77,0.003,16.5,99.9
2023-05-01 21:00:00,6,81.14,0.195,12.9,99.9
2023-05-01 22:00:00,5,86.99,0.003,12.9,99.9
2023-05-01 23:00:00,5,87.07,0.031,14.7,99.9
2023-05-02 00:00:00,4,93.21,1.937,16.4,99.9
2023-05-02 01:00:00,5,87.03,0.013,12.9,99.9
2023-05-02 02:00:00,5,86.93,0.031,16.5,99.6
2023-05-02 03:00:00,5,93.06,0.773,18.3,90
2023-05-02 04:00:00,5,86.77,0,16.5,29.6
2023-05-02 05:00:00,5,86.68,0,18.2,90
2023-05-02 06:00:00,6,75.57,0,16.5,69.3
2023-05-02 07:00:00,6.1,80.89,0,16.5,69.3
2023-05-02 08:00:00,8,70.68,0,23.9,61.8
2023-05-02 09:00:00,9,66.09,0,27.4,7.7
2023-05-02 10:00:00,10,61.83,0,27.4,38.5
2023-05-02 11:00:00,12,54.29,0,25.8,56.9
2023-05-02 12:00:00,12.9,51.11,0,33.2,53.6
2023-05-02 13:00:00,12,54.5,0.017,38.3,50.4
2023-05-02 14:00:00,9,81.52,0.776,24.2,99.6
2023-05-02 15:00:00,8,87.17,0.012,22.5,99.9
2023-05-02 16:00:00,5,93.2,0.061,35,99.9
2023-05-02 17:00:00,5,86.99,1.932,33.3,99.9
2023-05-02 18:00:00,5,81.05,0,35,99.9
2023-05-02 19:00:00,4.9,80.83,0.125,39.7,98.9
2023-05-02 20:00:00,4,80.79,0,38.7,89.1
2023-05-02 21:00:00,4,80.77,0,36.7,88.5
2023-05-02 22:00:00,4,80.84,0,31.5,88.3
2023-05-02 23:00:00,4,80.85,0,29.3,88.6
2023-05-03 00:00:00,4,80.84,0,25.8,28.5
2023-05-03 01:00:00,4,80.83,0,24,0
2023-05-03 02:00:00,4,80.91,0,22.2,0
2023-05-03 03:00:00,4,80.97,0,22.2,0
2023-05-03 04:00:00,3,86.68,0,18.3,0
2023-05-03 05:00:00,3,86.77,0,16.5,2.5
2023-05-03 06:00:00,3,86.71,0,16.5,14.8
2023-05-03 07:00:00,4,80.87,0,14.6,28.9
2023-05-03 08:00:00,6,61.2,0,18.1,20.1
2023-05-03 09:00:00,7,57.1,0,18.2,7.7
2023-05-03 10:00:00,8,49.66,0,20.3,0
2023-05-03 11:00:00,10,46.68,0,18.2,28.8
2023-05-03 12:00:00,10,43.45,0,18.2,29.1
2023-05-03 13:00:00,10,40.44,0,18.2,29.5
2023-05-03 14:00:00,10,37.56,0,20.4,29.6
2023-05-03 15:00:00,10.9,38.01,0,23.9,77.8
2023-05-03 16:00:00,11.9,35.59,0,24,87.5
2023-05-03 17:00:00,9,57.72,0.005,20.4,83.7
2023-05-03 18:00:00,9,57.69,0.002,18.3,48
2023-05-03 19:00:00,8,57.44,0,16.6,46.9
2023-05-03 20:00:00,9,50.18,0.005,18.3,26
2023-05-03 21:00:00,7,61.44,0.002,20.4,18.4
